user_id	resource_id	real_rating	predict_rating	
268	425	4	4
38	508	2	4
280	975	4	3
268	374	2	2
210	96	4	5
254	50	5	4
58	272	5	5
327	210	3	3
291	324	1	4
246	596	3	3
11	714	4	3
7	621	5	3
246	80	2	2
308	481	4	4
54	820	3	3
83	631	2	3
255	185	4	3
83	476	3	3
286	1039	5	4
208	204	3	4
271	242	4	4
323	333	4	4
305	56	1	4
145	250	5	4
202	515	1	4
332	566	4	5
269	961	5	3
290	71	5	4
65	676	5	4
301	395	1	3
267	546	3	3
207	754	4	3
201	777	1	1
314	1095	3	3
244	676	4	3
11	230	4	3
184	1137	5	4
185	127	5	5
44	257	4	4
293	484	5	4
60	179	4	5
138	493	4	5
299	271	3	3
92	928	3	3
62	559	3	3
198	549	3	3
64	333	3	4
59	121	4	3
135	233	3	3
7	22	5	5
24	427	5	5
144	747	5	4
261	322	4	4
201	475	4	4
133	258	5	4
110	245	3	3
5	384	3	3
301	184	4	4
291	1471	3	2
285	216	3	4
85	53	3	3
275	183	3	4
296	275	4	5
29	748	2	3
221	172	5	5
111	340	4	4
95	176	3	4
207	170	4	4
264	401	5	4
289	1	3	4
56	29	3	3
23	528	4	4
125	785	3	4
200	72	4	4
130	56	5	5
140	319	4	3
49	102	2	2
158	483	5	5
222	58	3	3
7	268	3	4
145	411	2	3
265	7	2	4
319	879	5	3
180	67	1	3
259	210	4	4
261	597	4	4
75	496	5	4
23	183	3	4
38	403	1	4
95	720	2	3
65	97	5	4
207	290	2	2
190	751	4	3
221	250	5	3
102	391	2	2
152	25	3	4
328	271	3	3
90	237	4	4
294	539	4	3
300	948	4	3
159	249	4	3
74	237	4	4
81	411	2	3
280	227	3	3
224	22	5	4
64	77	3	3
194	756	1	2
15	20	3	3
43	328	4	4
244	100	4	4
21	928	3	3
318	610	5	4
222	1078	2	2
62	157	3	4
13	840	3	2
208	514	4	4
326	50	5	4
90	354	3	4
247	751	3	4
22	399	4	3
267	147	3	4
87	70	5	4
216	143	2	4
268	121	2	3
239	317	5	4
207	468	4	3
270	148	4	4
157	283	4	4
261	339	5	4
301	58	4	4
48	308	5	3
321	631	4	4
125	1036	2	3
72	129	4	4
256	642	4	4
92	1095	2	2
73	475	4	4
290	274	4	4
83	543	2	4
83	216	4	4
215	22	3	4
328	521	4	4
197	570	4	3
98	517	5	4
163	288	3	3
1	31	3	4
44	603	4	4
257	258	3	4
53	845	3	4
181	7	4	3
201	651	4	3
320	99	4	4
94	180	5	5
305	131	3	3
16	70	4	4
207	131	3	3
106	213	4	4
200	586	4	3
305	216	5	3
279	1113	3	3
331	133	3	4
167	1306	5	3
326	168	3	4
191	288	3	4
81	471	3	3
284	258	4	4
145	443	3	4
176	297	3	4
158	38	4	3
232	638	5	4
243	660	4	4
44	11	3	4
49	10	3	3
292	132	4	5
7	300	4	4
190	340	1	3
213	50	5	5
14	111	3	4
221	1314	3	2
195	100	5	4
236	187	3	4
246	423	3	3
181	369	3	1
130	172	5	5
221	1067	3	4
177	124	3	4
13	178	4	4
76	276	5	4
269	72	2	2
290	429	4	4
159	815	3	3
238	118	3	3
249	176	4	4
98	655	3	4
123	275	4	4
119	269	3	4
181	457	1	0
138	483	5	5
291	122	3	3
326	468	3	3
92	175	4	4
293	654	5	4
303	549	3	4
325	504	3	4
267	654	5	5
216	577	1	2
301	53	1	3
18	196	3	4
222	939	3	4
332	693	5	5
158	79	4	4
313	175	4	4
234	1035	3	2
90	11	4	4
1	60	5	4
262	185	3	4
211	678	3	2
287	1016	5	4
119	154	5	4
296	427	5	5
311	1116	3	4
130	550	5	4
245	222	4	4
168	235	2	3
1	177	5	4
59	10	4	5
148	1149	5	4
10	48	4	5
99	124	2	4
152	132	5	5
189	45	3	4
130	231	3	3
334	282	4	3
244	97	2	4
222	217	3	3
269	168	4	4
292	100	5	5
60	508	4	4
197	431	3	4
234	959	2	3
154	484	4	5
201	1211	3	3
119	245	4	4
126	884	5	3
9	691	5	5
137	195	5	5
183	562	3	3
297	301	4	3
184	498	5	4
325	430	5	4
39	315	4	4
231	127	3	4
63	150	4	4
201	375	3	2
200	103	2	3
201	844	2	3
14	93	3	5
148	177	2	4
224	258	3	4
298	261	4	3
244	743	5	2
289	410	2	3
56	1090	3	3
133	328	3	3
293	1132	3	2
290	153	3	4
104	122	3	2
60	178	5	5
200	191	5	5
128	276	4	4
157	748	2	3
5	445	3	4
290	218	2	3
189	276	3	4
321	134	3	5
217	566	4	3
193	682	1	2
34	310	4	4
303	1007	5	4
10	218	4	4
334	635	2	3
76	1129	5	3
13	300	1	3
148	185	1	4
276	318	5	5
227	126	4	4
311	553	3	4
198	427	4	4
13	180	5	4
286	100	3	4
59	318	5	5
328	655	4	4
173	322	4	4
276	1135	4	3
276	76	4	4
82	218	3	3
116	1082	3	2
80	50	3	5
236	143	4	3
56	174	5	5
82	413	1	2
144	727	3	3
334	222	4	4
326	496	5	4
92	1215	2	2
168	295	4	3
186	977	3	3
62	135	4	4
48	603	4	4
71	285	3	5
5	167	2	2
67	240	5	3
326	54	3	3
172	603	3	4
314	1139	5	3
216	286	4	4
290	1013	2	2
293	195	3	3
188	204	4	4
253	747	3	4
210	134	5	5
81	273	4	3
43	15	5	4
298	432	4	4
250	127	4	5
267	226	3	4
193	195	1	3
92	672	3	3
325	154	3	4
280	86	4	4
197	510	5	4
132	922	5	4
271	180	5	4
201	26	4	2
270	387	5	4
95	96	4	4
130	204	5	5
295	722	4	4
49	1	2	3
332	228	5	5
301	11	4	4
125	434	4	4
1	145	2	3
327	230	4	3
321	523	3	4
248	185	3	4
224	778	1	3
217	1222	1	2
6	475	5	4
308	60	3	4
207	642	3	3
215	1039	5	4
10	124	5	5
320	210	5	4
290	380	3	3
311	205	5	4
235	898	3	3
276	801	3	2
288	200	4	4
293	87	4	3
136	117	4	4
318	660	3	4
295	405	5	4
232	708	4	4
197	566	4	4
109	230	5	4
201	980	3	3
222	554	2	3
115	11	4	4
334	224	2	4
62	281	3	3
239	98	5	4
324	1033	4	4
201	823	3	2
168	1197	5	3
34	259	2	3
286	465	5	4
106	286	4	4
291	53	5	3
25	477	4	4
1	159	3	3
169	301	4	3
178	427	5	4
149	327	2	3
280	96	4	4
205	984	1	3
23	215	2	3
184	132	5	4
244	237	5	4
145	672	3	3
329	512	4	4
308	467	4	4
198	249	2	3
100	750	4	4
151	169	5	5
234	671	3	3
234	584	3	3
279	275	3	3
234	638	4	3
128	111	3	3
298	151	3	4
42	845	5	4
128	747	3	3
190	717	3	3
1	82	5	4
99	421	3	4
13	45	3	4
271	204	4	4
142	189	4	4
1	56	4	4
18	214	4	4
188	234	4	4
100	266	2	3
42	781	4	4
293	521	3	3
198	156	3	4
234	966	4	3
194	153	3	3
334	229	2	3
179	316	5	4
308	959	3	3
181	1198	1	2
244	95	4	4
321	615	5	4
295	423	4	5
334	52	4	4
136	14	5	5
259	176	4	4
238	815	2	3
73	127	5	5
201	991	4	1
102	559	3	2
311	99	5	4
62	685	2	3
234	72	3	2
255	984	1	2
161	582	1	2
14	792	5	4
194	216	3	3
222	501	2	3
151	228	5	4
181	926	1	1
13	509	5	4
232	523	4	4
82	495	3	3
144	403	3	4
28	12	4	5
28	895	4	4
151	405	3	4
207	1102	3	2
6	509	4	4
42	380	4	4
221	895	2	3
270	159	4	4
216	249	3	3
85	86	4	4
95	843	4	3
256	235	3	4
85	692	3	3
305	210	3	3
151	7	4	4
296	961	5	4
119	595	3	4
314	929	3	3
5	426	3	2
314	73	4	4
43	382	5	4
254	596	4	3
3	294	2	3
44	153	4	4
25	742	4	4
94	79	4	4
35	1025	3	3
269	205	3	4
38	318	3	4
236	289	4	3
332	284	5	4
60	183	5	5
263	272	5	4
303	203	5	4
308	628	3	3
277	24	4	3
189	253	4	4
95	211	3	4
110	1248	3	3
279	1413	5	2
116	484	4	4
332	232	5	4
148	529	5	4
303	421	4	4
311	484	4	4
58	475	5	5
85	488	4	4
181	1067	1	1
301	515	3	4
13	830	1	3
127	268	1	5
314	924	5	4
94	742	3	4
305	610	3	3
294	120	2	3
307	393	3	4
95	976	2	2
268	252	3	2
216	298	5	4
223	845	4	4
130	50	5	5
125	22	5	4
318	357	4	5
182	293	3	4
64	959	4	3
116	880	3	3
215	89	4	4
46	333	5	4
246	294	2	3
213	25	4	4
90	213	5	5
110	188	4	3
57	825	1	3
276	176	5	4
276	66	3	3
269	76	3	3
210	219	3	4
306	319	4	3
265	472	3	3
85	389	3	3
18	498	4	4
271	345	3	4
123	22	4	4
217	810	3	3
131	274	3	4
109	796	3	3
234	471	3	3
219	179	5	4
279	1484	3	3
206	903	2	2
21	295	3	3
318	47	2	4
263	86	4	4
169	174	4	4
294	10	3	4
263	892	3	3
206	362	1	1
52	498	5	5
189	705	4	5
80	87	4	4
194	56	5	4
99	741	3	4
323	546	2	3
21	982	1	2
13	64	5	4
123	606	3	4
201	304	2	3
70	202	4	4
251	55	3	4
129	272	4	4
95	514	2	4
342	1047	2	2
342	792	3	4
257	289	4	3
14	175	5	5
6	134	5	4
320	433	4	4
305	257	2	3
269	172	3	3
279	1142	1	3
308	528	3	4
151	435	4	5
295	493	5	5
62	96	4	4
59	1109	3	4
102	195	4	3
8	79	4	4
197	1419	2	2
30	289	2	3
57	294	4	4
308	54	2	3
210	255	4	4
213	447	4	4
220	306	4	4
244	157	4	4
269	131	5	3
311	720	3	3
270	1119	5	4
286	1035	3	3
311	94	3	4
211	257	5	3
239	671	5	4
43	403	4	4
338	613	3	4
90	739	5	4
72	527	4	4
286	248	5	4
151	813	4	5
13	859	1	2
276	207	4	4
246	1073	4	3
298	98	4	5
23	88	3	3
94	700	2	3
5	403	3	3
297	176	4	4
128	417	4	3
270	281	5	4
42	357	5	4
100	288	2	3
334	100	5	4
162	222	4	4
13	625	2	3
213	8	3	5
314	735	5	4
59	488	3	4
286	164	3	4
268	768	3	2
83	77	4	3
21	218	4	4
283	83	4	5
130	418	5	5
28	282	4	4
43	7	4	4
293	559	2	3
286	432	3	4
176	272	5	4
237	499	2	4
332	451	5	4
303	273	3	4
327	169	2	4
312	631	5	4
102	734	2	2
23	90	2	3
249	182	5	5
308	607	3	4
327	655	4	3
280	756	4	3
106	97	5	4
133	260	1	2
313	136	5	4
280	202	3	4
262	1278	4	3
275	252	2	3
13	428	5	4
268	946	3	2
216	274	3	4
246	215	2	3
94	99	3	4
82	275	2	4
151	826	1	3
223	1	4	4
246	196	3	3
154	137	3	4
158	144	4	4
18	630	3	3
299	168	4	4
224	632	2	4
327	474	3	4
184	780	4	3
101	928	2	3
210	465	4	4
144	237	4	4
159	328	3	3
167	48	1	4
291	558	4	4
38	392	5	4
276	250	4	4
280	225	4	3
295	588	4	4
26	321	3	3
302	328	3	3
57	252	2	3
269	174	1	3
221	684	4	4
263	521	3	4
1	229	4	3
325	505	4	4
291	1017	4	4
276	770	4	4
334	1108	4	3
224	879	3	3
64	1133	4	3
58	42	4	4
159	258	4	4
6	525	5	4
327	431	3	3
95	15	4	4
102	307	4	3
184	172	4	4
306	306	5	4
125	1074	3	3
13	168	4	4
314	54	4	4
85	842	3	3
20	118	4	3
167	222	4	3
144	880	5	3
234	628	2	3
291	574	1	2
151	755	3	4
92	931	1	2
95	33	3	3
297	277	3	4
221	17	4	4
11	743	2	2
230	50	5	5
84	289	5	3
63	948	3	2
125	143	5	4
316	483	4	4
327	93	4	4
13	856	5	4
216	202	4	4
92	1212	3	3
1	140	1	3
201	198	4	4
239	286	1	4
239	135	5	5
72	382	4	3
249	826	1	3
25	127	3	4
94	227	3	3
195	591	4	4
92	85	3	3
85	709	5	4
311	117	4	4
338	79	4	4
187	70	4	4
253	483	5	5
194	62	2	2
180	433	5	4
1	225	2	3
260	1105	5	3
40	754	4	3
175	31	4	4
62	827	2	3
138	100	5	5
59	421	5	4
110	540	3	2
334	269	3	4
301	95	5	4
299	210	4	4
254	384	1	2
297	194	3	4
90	966	5	5
249	411	3	3
334	293	3	4
286	142	4	4
222	164	4	3
303	1090	1	2
73	474	5	5
85	1101	4	3
223	216	5	4
42	1043	2	3
234	212	2	3
13	319	4	3
135	294	4	3
72	204	4	4
303	398	1	2
320	11	4	4
60	490	4	4
116	905	2	3
249	240	4	3
110	300	3	4
201	1063	3	3
87	1072	3	3
6	209	4	4
179	895	5	3
15	278	1	3
328	523	5	4
271	661	4	4
50	1084	5	4
95	173	5	5
87	651	4	5
145	1217	2	3
13	860	1	2
312	676	3	4
325	506	5	4
221	1073	4	4
2	297	4	4
305	733	3	3
13	540	3	3
102	809	3	2
254	240	1	2
305	947	4	3
184	836	4	4
11	428	4	4
313	740	2	4
101	1051	2	3
236	699	4	3
207	134	4	4
215	82	3	4
120	282	4	4
298	418	4	4
326	444	4	2
246	849	1	2
278	301	2	4
298	465	4	4
205	313	3	4
201	461	4	3
276	1478	3	3
91	264	4	3
250	294	1	3
68	405	3	3
97	435	4	4
102	302	3	3
41	31	3	3
130	566	4	4
286	642	3	4
291	410	5	4
214	121	4	3
130	413	3	3
60	810	4	4
141	744	5	4
328	431	2	4
177	1039	3	4
301	456	3	3
136	56	4	5
74	15	4	4
100	302	4	4
303	716	2	3
6	476	1	2
113	321	3	3
64	100	4	4
327	962	3	3
60	152	4	4
330	51	5	4
125	290	4	3
181	286	1	2
200	286	4	4
22	29	1	3
343	1107	3	4
297	12	5	4
279	1411	3	3
110	202	2	4
94	257	4	4
102	89	4	3
119	684	4	5
60	151	5	4
295	404	4	4
312	1203	5	4
343	55	3	4
311	310	4	4
18	739	3	3
58	1097	5	4
279	780	4	3
330	215	5	5
7	92	5	4
297	699	4	3
94	727	5	4
57	282	5	4
276	780	3	3
151	241	3	4
62	8	5	4
197	68	2	4
59	385	4	4
119	275	5	5
118	324	4	4
304	298	5	4
297	31	3	4
221	100	5	4
116	760	3	2
303	235	4	3
23	516	4	4
48	661	5	4
76	531	4	4
189	129	3	4
1	125	3	4
301	410	4	3
38	616	3	3
145	1292	1	2
328	528	5	4
23	83	4	4
313	239	3	3
44	155	3	3
13	263	5	1
40	340	2	3
141	222	4	4
1	215	3	4
270	379	5	4
251	257	3	4
246	109	5	3
221	32	4	4
20	186	3	3
37	79	4	4
201	676	2	2
46	1062	5	4
72	82	3	4
117	176	5	5
148	214	5	4
294	1067	4	4
20	172	3	4
59	724	5	4
294	678	2	3
240	301	5	3
13	788	1	2
207	1283	4	2
195	477	2	3
102	399	2	2
297	515	5	4
85	71	4	3
339	856	5	5
135	227	3	3
151	91	2	4
221	467	4	4
286	196	4	4
94	738	2	3
214	208	5	4
234	519	5	4
222	739	4	3
45	127	5	5
344	306	5	4
116	887	3	3
181	1362	1	2
189	1099	5	4
53	228	3	4
299	739	3	3
313	139	3	3
262	1220	4	3
181	1265	1	2
109	4	2	3
12	96	4	5
109	42	1	4
77	498	5	4
158	580	4	4
279	1498	4	3
339	288	3	4
311	38	3	4
174	82	1	4
95	378	4	4
332	233	4	4
102	83	3	4
263	678	2	3
239	288	2	3
284	339	3	3
299	26	4	3
276	748	3	3
244	1225	2	3
75	820	3	3
194	52	4	3
328	627	3	3
201	955	3	3
253	198	5	4
64	705	5	4
28	480	5	4
151	655	4	4
269	15	2	2
279	740	3	3
290	418	3	4
292	1050	4	4
222	231	2	2
293	210	3	3
339	30	3	5
125	734	3	3
12	735	5	5
269	1091	2	2
198	402	3	3
94	561	3	3
39	258	4	4
159	237	3	4
230	673	3	4
44	228	5	4
94	133	4	4
121	122	2	3
160	1019	5	4
102	986	1	2
268	123	3	3
125	511	5	4
316	50	1	3
85	380	4	3
279	1118	3	3
254	99	3	3
308	632	3	4
49	40	1	2
94	214	5	3
295	624	5	4
152	866	5	4
128	227	2	3
119	235	5	3
276	561	2	3
251	109	4	4
184	275	5	4
262	628	2	3
279	13	3	3
298	660	3	4
98	321	3	4
184	126	3	4
269	209	4	4
26	100	5	4
57	1093	3	3
297	97	5	4
276	969	4	4
119	1263	3	3
158	809	3	3
254	625	3	3
21	106	2	2
41	486	4	4
90	9	4	5
313	415	2	3
344	462	2	4
268	810	2	2
31	135	4	5
303	1267	3	3
62	89	5	4
151	662	4	4
213	79	5	5
244	712	3	3
220	288	5	4
1	6	5	4
239	923	5	5
290	202	4	4
194	523	5	4
214	45	4	4
299	71	3	3
313	608	4	4
209	242	4	3
90	30	5	5
248	181	4	4
168	409	4	3
296	1073	5	5
296	96	5	5
327	50	3	4
308	811	4	4
338	168	3	4
85	203	5	4
293	572	2	2
291	555	1	3
269	63	1	2
145	717	3	3
56	426	4	3
14	514	4	4
126	332	2	4
220	325	1	3
280	11	5	4
73	1149	4	4
181	1291	1	0
345	202	3	4
59	241	4	4
18	25	3	4
343	135	5	4
62	856	4	4
144	528	4	4
24	662	5	4
276	383	2	3
201	8	3	3
193	1132	3	2
99	203	4	4
122	708	5	4
332	595	4	4
6	498	4	4
339	58	3	4
102	202	4	3
213	474	2	5
73	196	4	4
283	70	4	4
122	212	5	4
7	10	4	5
130	1277	4	4
201	275	4	4
130	748	4	4
13	794	4	4
242	934	5	4
77	153	5	4
151	196	4	5
279	202	4	3
233	958	5	4
181	301	2	1
286	419	5	4
327	14	4	4
331	1100	2	3
102	186	4	3
234	316	4	3
295	378	4	4
184	1006	3	3
130	148	4	4
193	328	3	3
292	28	4	5
1	49	3	3
242	1152	5	4
334	4	3	4
130	1215	2	3
94	385	2	3
94	109	4	3
21	995	2	3
317	350	5	4
116	259	4	2
320	148	4	4
79	124	5	5
94	313	4	4
1	206	4	4
128	966	4	4
269	664	5	3
318	795	2	3
16	940	2	3
54	276	5	4
298	172	4	5
114	1104	5	4
299	137	4	4
73	7	4	4
332	44	3	4
308	1019	4	4
94	783	2	2
18	699	5	4
68	245	3	3
134	748	5	4
322	479	5	5
267	484	5	5
77	4	3	3
148	596	5	4
59	664	4	4
314	366	4	4
186	333	3	4
92	785	3	3
291	552	3	3
277	9	4	4
177	182	5	4
41	751	4	4
113	262	2	4
303	373	2	3
325	98	4	4
222	155	4	3
273	328	3	3
157	127	5	5
211	310	3	3
223	249	2	3
321	507	3	4
141	932	3	3
90	713	4	4
272	172	4	5
145	286	3	3
6	213	4	4
293	300	2	3
303	181	5	4
102	121	3	3
290	404	3	4
6	432	4	4
256	1289	4	2
43	216	5	4
18	190	4	5
251	258	3	4
72	64	5	5
305	338	3	2
194	511	4	4
316	549	5	4
201	150	4	4
217	53	1	2
79	288	3	3
311	367	3	4
76	518	3	4
94	1199	3	3
10	294	3	4
344	181	3	4
207	294	3	3
123	285	5	4
5	154	3	3
308	488	4	4
200	7	4	4
63	111	3	3
7	511	5	5
198	11	4	4
295	1503	2	4
151	321	4	3
293	1098	2	3
328	1135	1	3
14	519	5	5
234	142	2	3
230	154	4	4
164	313	5	5
318	1014	2	3
3	332	1	3
125	175	2	4
243	93	2	4
21	670	3	3
7	654	5	4
297	629	3	3
167	1147	4	4
264	524	3	5
280	571	3	2
21	591	3	3
280	230	3	3
144	50	5	5
256	97	4	4
18	530	4	4
86	319	3	3
242	305	5	4
97	28	5	4
114	195	4	4
129	313	3	3
106	77	4	4
188	7	5	4
342	288	5	4
299	286	4	4
311	204	5	4
125	813	1	3
276	463	4	4
222	550	3	3
144	516	2	4
151	213	5	4
144	845	4	3
49	369	1	2
209	351	2	3
344	97	3	4
239	312	2	3
18	191	4	4
141	535	5	4
18	971	4	4
342	591	3	3
278	525	5	5
16	447	5	4
250	378	4	4
95	289	2	3
201	896	3	3
126	323	3	3
59	871	2	2
293	553	3	3
58	8	4	4
303	840	2	3
339	573	3	3
235	198	3	4
178	275	5	4
99	1119	4	4
312	238	3	4
62	294	1	3
343	47	4	4
349	411	4	3
144	713	4	3
110	22	4	4
109	665	5	3
1	96	5	4
239	1245	5	4
222	96	5	4
8	294	3	3
95	137	3	4
311	469	5	4
11	521	2	4
222	1226	4	3
184	645	3	4
17	1	4	3
223	69	5	4
64	429	4	4
262	252	3	3
286	96	4	4
207	53	1	2
334	8	4	4
79	937	2	3
314	328	4	4
127	286	1	4
206	896	4	3
312	639	5	4
59	1009	4	4
188	211	4	4
343	371	2	4
184	972	3	3
308	746	4	4
244	1017	4	3
135	54	3	3
327	469	4	4
148	71	5	4
76	12	3	4
44	317	4	4
293	172	5	4
95	32	1	3
130	47	3	4
13	409	3	2
241	750	5	4
194	582	1	3
308	736	3	4
128	427	5	4
346	582	3	3
128	422	4	3
44	82	4	4
280	419	3	4
222	313	4	4
5	436	5	3
102	418	3	3
339	97	4	4
280	316	5	4
303	325	1	3
279	1209	4	1
184	855	4	4
292	657	5	5
300	322	4	3
286	704	2	3
249	13	4	4
8	457	1	2
150	268	5	4
8	385	1	4
28	100	5	4
246	368	1	1
232	921	4	4
14	13	4	4
103	126	5	4
234	1463	5	1
238	476	3	3
286	815	3	3
195	298	4	4
45	121	4	4
279	397	4	2
23	483	4	4
13	318	3	4
175	56	2	4
91	331	5	4
296	950	4	4
16	230	5	4
262	275	4	4
102	686	3	3
214	408	4	5
320	118	1	4
92	825	4	3
72	68	3	3
271	133	4	4
253	568	4	4
295	401	3	3
268	141	3	3
344	619	4	3
235	22	4	4
313	114	4	4
72	12	5	4
130	276	4	4
340	1	5	5
49	56	5	4
307	143	3	4
1	213	2	4
308	826	3	3
151	464	4	4
345	88	4	4
265	328	4	4
82	191	4	4
25	498	4	4
151	100	3	5
210	404	5	4
318	248	3	4
308	475	4	5
23	228	4	4
234	850	2	4
130	228	4	4
63	250	5	3
20	194	3	4
354	462	3	4
303	410	4	3
180	631	5	4
343	76	4	4
64	222	4	4
303	233	4	3
144	855	4	4
59	569	4	3
14	408	5	5
104	823	1	2
169	172	5	4
101	840	3	3
90	313	5	5
114	204	3	4
94	1074	2	3
73	479	5	4
254	472	3	3
145	553	3	3
230	199	3	4
52	116	4	5
218	33	4	3
203	117	4	3
59	100	5	5
298	144	4	4
343	655	5	4
297	98	5	4
119	866	3	4
181	824	1	1
32	250	4	4
197	748	3	3
2	312	3	3
275	304	3	3
279	1487	1	2
234	8	5	3
193	234	3	3
339	270	2	4
64	8	4	4
354	133	3	4
184	531	4	4
233	174	5	5
222	182	4	4
7	168	5	5
140	289	4	3
311	378	5	4
181	882	1	2
311	951	3	3
7	269	3	4
43	241	4	4
59	208	5	5
224	325	1	2
178	1012	4	4
214	531	4	4
345	174	4	4
333	66	5	4
21	569	3	3
328	402	3	3
276	684	4	4
58	340	4	4
62	1060	1	3
151	224	5	4
96	100	5	5
354	242	5	4
299	645	4	4
342	723	3	3
178	135	2	4
159	871	4	3
236	79	4	4
329	129	3	4
135	176	4	4
204	258	2	3
294	547	3	4
244	1178	3	2
83	892	2	2
296	1142	5	5
130	222	4	4
102	173	3	3
256	1119	3	4
276	22	5	4
315	234	3	4
194	30	3	3
244	54	2	3
87	629	4	4
255	249	5	3
325	865	3	3
178	210	5	4
279	167	3	2
292	405	3	4
57	866	3	3
162	174	4	4
345	473	2	4
354	257	3	4
5	42	5	3
214	1039	4	4
133	315	4	4
338	204	3	4
11	204	3	4
186	591	4	3
193	117	4	3
264	516	5	5
248	100	4	4
178	284	4	4
117	168	5	5
223	248	1	4
162	50	5	4
129	339	2	2
7	432	4	4
77	181	3	4
279	662	2	3
287	39	5	4
286	234	3	4
10	656	5	5
89	117	5	4
327	143	4	3
87	519	4	4
181	1128	1	1
297	56	5	4
188	173	5	5
119	486	4	4
109	278	3	3
11	402	4	3
258	313	5	5
256	576	3	4
181	1371	1	0
119	546	4	4
144	521	4	4
326	732	5	4
276	456	2	3
345	151	5	4
184	604	4	4
277	129	4	4
197	720	2	3
253	294	4	3
95	474	4	4
286	683	5	3
191	307	3	4
48	50	4	5
171	245	3	3
269	153	3	3
188	511	2	4
137	327	4	4
76	690	2	3
38	720	5	4
221	1035	3	3
59	928	4	3
13	814	5	3
200	121	5	4
269	654	4	4
7	89	5	5
136	847	4	5
183	483	5	4
84	265	5	4
151	193	4	4
291	1239	2	3
234	192	3	4
354	463	4	4
311	178	5	4
314	591	5	4
230	209	1	4
328	750	4	4
130	357	5	5
267	464	5	4
267	324	3	4
190	300	4	3
59	126	5	4
296	948	1	3
48	654	5	4
94	693	4	4
155	325	2	2
303	318	5	5
1	81	5	4
303	416	3	4
57	410	3	3
305	192	2	4
13	387	3	3
327	215	4	3
327	886	2	3
111	326	3	4
293	239	3	3
305	151	4	3
124	166	5	3
161	213	2	3
313	132	5	4
268	717	1	2
113	100	4	4
234	709	4	3
156	64	3	4
194	808	2	2
25	455	4	4
282	258	5	4
64	56	5	4
201	276	5	4
325	177	5	3
181	1318	1	2
262	405	2	3
308	283	3	4
6	133	4	4
130	158	5	3
85	289	3	3
122	553	3	4
7	530	5	4
18	14	5	5
95	132	3	4
184	462	4	4
102	685	3	3
271	732	4	4
82	127	2	4
207	1378	3	3
89	221	1	5
160	21	1	3
32	100	3	4
332	156	4	5
236	478	3	4
59	134	5	5
295	153	5	5
1	78	1	2
6	70	3	4
13	894	1	1
279	753	2	3
257	151	4	4
23	705	4	4
288	202	5	4
358	469	4	4
343	275	5	5
321	30	4	4
236	307	4	4
244	747	4	3
236	204	3	4
159	451	5	3
234	79	3	3
214	7	5	4
305	806	3	3
18	89	3	5
181	676	3	2
54	327	5	4
95	417	3	3
318	239	4	3
279	702	4	2
181	742	4	2
343	20	5	4
310	748	3	3
236	735	5	4
295	412	2	3
346	245	4	3
62	100	4	4
103	300	3	3
85	566	3	3
217	554	3	2
91	265	5	4
59	188	4	4
236	661	3	4
152	255	5	4
262	790	3	3
326	503	3	3
145	200	4	4
216	172	4	4
131	313	5	5
292	124	4	4
152	1028	5	4
314	268	5	4
160	175	4	4
277	117	4	4
318	49	3	3
354	694	5	4
294	250	5	4
264	1270	2	3
222	1089	1	2
13	632	3	3
130	374	4	3
318	384	3	3
7	142	3	4
78	269	3	4
276	228	4	4
142	895	4	3
234	1123	3	3
87	1190	4	4
215	474	4	4
72	181	1	4
303	160	4	4
200	357	5	5
262	845	4	3
235	474	5	5
125	949	3	3
347	79	5	5
13	416	3	4
13	502	5	4
109	742	5	4
222	94	3	3
295	1459	5	4
325	143	1	3
186	742	3	4
15	696	2	3
256	662	2	4
28	271	4	4
144	900	4	4
293	153	4	3
23	188	3	4
83	323	4	3
59	48	5	5
294	7	4	4
257	307	4	4
56	98	4	5
43	225	2	3
151	1065	3	4
178	849	3	3
145	281	4	3
327	90	3	3
213	11	4	4
42	451	2	4
18	194	3	4
112	306	5	4
308	170	3	4
314	785	3	4
94	829	2	2
222	419	2	3
296	685	4	4
189	274	4	4
280	381	3	3
144	22	5	4
119	658	5	4
172	697	3	3
18	515	5	5
272	474	5	5
294	299	3	3
121	9	5	4
115	530	5	4
334	72	3	3
60	514	4	4
157	407	4	3
307	527	5	4
327	237	4	3
271	200	5	4
268	826	1	2
149	269	5	4
18	286	5	4
254	238	3	3
130	946	4	4
172	657	3	4
10	615	4	4
216	95	3	4
360	116	3	4
164	245	5	4
237	28	4	4
196	306	4	4
179	305	4	3
342	132	5	4
56	82	4	4
118	547	5	5
250	742	3	4
193	871	3	2
348	928	5	4
339	12	5	5
292	343	2	3
209	349	2	2
49	258	2	3
234	490	4	4
43	501	4	4
292	252	3	3
363	405	4	3
351	879	5	5
118	185	5	5
253	566	4	4
334	207	4	4
223	255	4	3
244	1098	5	4
328	284	3	3
232	471	3	3
7	608	4	4
184	1136	4	3
232	22	3	4
46	288	2	4
210	216	4	4
75	475	5	4
14	7	5	4
117	597	4	4
184	287	4	4
10	200	5	5
119	144	4	4
59	570	4	3
322	185	5	5
129	995	2	3
42	692	4	4
318	481	4	4
293	134	5	4
72	70	4	4
342	25	2	3
94	31	4	3
218	265	3	4
362	333	5	4
334	450	1	2
176	751	1	3
306	100	4	4
308	319	4	3
321	1194	5	4
155	319	3	2
338	310	3	3
